"Date","Chamber","CO2_lin_kg/ha/day","CO2_expon_kg/ha/day","CH4_lin_g/ha/day","CH4_expon_g/ha/day","N2O_lin_g/ha/day","N2O_expon_g/ha/day","Topo"
2015-08-04 11:26:39,3,46.51827115,62.7729573,42.56558229,82.56413952,0.01629894,0.01627534,"Valley"
2015-08-04 11:39:59,4,26.3075782,28.94678527,-14.55001344,-14.79917118,0.49026737,0.48893425,"Ridge"
2015-08-04 11:53:20,5,159.1766373,249.43926378,-62.48741119,-114.8973659,-0.54081072,-0.53893751,"Slope"
2015-08-04 12:06:35,6,46.32295073,46.69709733,102.66496484,103.18955752,1.6946249,5.81520373,"Valley"
2015-08-04 12:20:00,7,48.23663118,48.49706652,-27.03846597,-27.37577989,-0.68656219,-0.68634247,"Ridge"
2015-08-04 12:33:21,8,104.68638987,108.92355047,-21.92311218,-30.10949279,-0.30762239,-2.17653885,"Slope"
2015-08-04 12:46:40,9,39.58155589,54.78373673,12.76343046,35.22942705,-0.58549883,-2.77732133,"Valley"
2015-08-04 12:59:45,1,12.1141011,12.12301442,-6.2067588,-7.68547801,-0.15307703,-0.15286021,"Ridge"
2015-08-04 13:13:04,2,266.15419443,268.28767695,-41.79826926,-42.80235713,-1.03099023,-1.03171543,"Slope"
2015-08-04 17:32:10,1,15.36772546,16.85295898,-5.11954632,-5.12818396,1.10879649,1.10704074,"Ridge"
2015-08-04 17:45:30,2,161.49619281,164.75292674,-24.82198359,-34.65791515,-1.41334164,-2.57333019,"Slope"
2015-08-04 17:58:50,3,35.56623165,35.98318332,13.75857317,13.7806329,1.38932988,1.38900219,"Valley"
2015-08-04 18:12:09,4,26.06725991,26.19319564,-17.24875665,-17.33605054,-0.52637651,-4.29985926,"Ridge"
2015-08-04 18:25:30,5,92.81410978,93.37258649,-35.0653729,-35.12998498,-1.74420826,-12.17999591,"Slope"
2015-08-04 18:38:44,6,53.90749098,54.09852075,70.18717048,73.77454555,1.88785753,1.88737355,"Valley"
2015-08-04 18:52:10,7,63.7665421,63.9412845,-36.46860519,-36.57701344,-0.66882616,-0.66784923,"Ridge"
2015-08-04 19:05:30,8,60.55378458,60.84859041,-14.25684886,-14.42068323,-1.24501949,-2.52486657,"Slope"
2015-08-04 19:18:49,9,30.46667842,31.27497998,19.1199492,69.8225875,-1.10828005,-0.83090805,"Valley"
2015-08-04 19:31:53,1,12.54362026,12.54147312,-4.70743019,-4.70738242,-0.55749828,-0.55776184,"Ridge"
2015-08-04 19:45:15,2,152.12287507,153.14223033,-22.05486364,-22.41116515,-1.51219159,-1.51718288,"Slope"
2015-08-04 19:58:34,3,37.40694012,37.61157032,11.03130439,11.21247144,0.51581028,0.5151528,"Valley"
2015-08-04 20:11:55,4,29.41449323,29.53200289,-21.09626478,-21.23131426,-0.37052631,-0.37034317,"Ridge"
2015-08-04 20:25:14,5,94.52408112,136.38885926,-35.21217481,-48.8718279,-0.74765083,-0.74807957,"Slope"
2015-08-04 20:38:30,6,61.06857264,61.16984878,69.12088766,69.40868745,1.85233623,2.31080637,"Valley"
2015-08-04 20:51:53,7,54.43938893,54.49441579,-31.17580261,-31.402551,-0.03525657,-0.92214125,"Ridge"
2015-08-04 21:05:15,8,72.73940512,73.71842264,-15.76926904,-19.58259817,0.38406523,15.51731299,"Slope"
2015-08-04 21:18:34,9,29.57684057,33.63829249,12.06303308,27.75519358,-1.1258896,-3.85845959,"Valley"
2015-08-04 21:31:39,1,14.46768647,18.29484485,-5.02610068,-9.91502521,0.8761777,0.87676049,"Ridge"
2015-08-04 21:45:01,2,49.45652383,175.0267448,-8.83903171,-22.2454112,-0.59530695,-0.59444423,"Slope"
2015-08-04 21:58:17,3,38.36415667,38.66730936,12.6577676,14.74862572,2.01438036,2.01352518,"Valley"
2015-08-04 22:11:37,4,27.70791266,27.78579579,-21.83231863,-28.09480998,0.31472721,0.26399186,"Ridge"
2015-08-04 22:24:59,5,89.10788693,101.0815019,-34.64987186,-41.60372422,-0.79979192,-0.80443639,"Slope"
2015-08-04 22:38:13,6,67.14759754,67.64795608,87.2564907,87.62038279,2.81989946,7.47860466,"Valley"
2015-08-04 22:51:37,7,68.43649493,68.65224342,-39.71639115,-39.92612703,-1.34594817,-1.34513383,"Ridge"
2015-08-04 23:05:00,8,76.70041247,86.34622363,-19.93469832,-37.55970119,-0.72694741,-0.72582908,"Slope"
2015-08-04 23:18:19,9,28.91141437,29.05286848,26.62056811,26.74555687,-0.27512307,-0.27501481,"Valley"
2015-08-04 23:31:24,1,25.4548829,25.56999373,-7.20254237,-9.55591576,-1.63352953,-2.53027483,"Ridge"
2015-08-04 23:44:41,2,138.28403263,178.43808057,-21.32574282,-27.83409564,-1.14177196,-0.65067669,"Slope"
2015-08-04 23:58:00,3,39.01041404,39.27873511,12.34274367,12.37620663,1.53113055,1.76045581,"Valley"
2015-08-05 00:11:21,4,31.12279628,31.17572617,-22.95254301,-22.97443258,-0.06846843,-0.06839321,"Ridge"
2015-08-05 00:24:40,5,90.33340878,96.97995302,-37.44184192,-47.02298619,-0.35472991,-0.35455445,"Slope"
2015-08-05 00:37:58,6,74.52998554,74.92789976,109.46436763,110.15848385,3.27268689,3.28467163,"Valley"
2015-08-05 00:51:20,7,68.23400074,68.53733475,-37.4013642,-37.66693748,-0.42087979,14.41174529,"Ridge"
2015-08-05 01:04:41,8,77.99509892,78.79072209,-21.16394873,-34.79480397,-0.05387989,-38.08859682,"Slope"
2015-08-05 01:18:03,9,29.18268463,29.25891832,11.71486922,22.58352268,-0.15469935,-0.15441169,"Valley"
2015-08-05 01:31:05,1,25.1804117,30.51955981,-9.06167423,-9.12096916,-1.28563049,-1.30653627,"Ridge"
2015-08-05 01:44:27,2,143.9267661,144.85385712,-23.0607832,-23.3184675,-1.76465773,-4.48818981,"Slope"
2015-08-05 01:57:47,3,36.38952388,36.53742813,14.10116753,14.22090333,1.8245286,1.82556133,"Valley"
2015-08-05 02:11:07,4,36.35539417,36.73135569,-30.53596583,-30.82497867,-0.56966043,-0.56759102,"Ridge"
2015-08-05 02:24:28,5,96.76577674,180.14913191,-38.20427087,-79.05894891,-1.80974318,-4.25358114,"Slope"
2015-08-05 02:37:41,6,67.35834216,71.45217718,78.42887927,79.17531509,1.942955,1.95486785,"Valley"
2015-08-05 02:51:08,7,69.66849704,70.01268685,-38.99427902,-39.24293177,-0.5821141,-0.583383,"Ridge"
2015-08-05 03:04:27,8,72.98945592,73.78001851,-16.11825425,-16.8894161,-0.85390092,-5.37743043,"Slope"
2015-08-05 03:17:48,9,24.81013591,24.8616409,8.0948822,8.11158558,0.12575697,0.12538712,"Valley"
2015-08-05 03:30:51,1,23.77685422,23.8683344,-7.60110719,-7.67241635,-0.876782,-1.38285155,"Ridge"
2015-08-05 03:44:10,2,197.2310715,200.15703755,-31.61643368,-33.7532616,-1.21730008,-0.43005795,"Slope"
2015-08-05 03:57:31,3,37.60546917,37.95839443,18.73346172,18.81426244,0.28454599,0.28428577,"Valley"
2015-08-05 04:10:50,4,36.10419704,52.19560111,-23.11830087,-26.87348172,-0.16079673,-0.21226466,"Ridge"
2015-08-05 04:24:11,5,105.79697939,195.70324545,-42.93811498,-78.96606147,-0.24828586,-0.24781737,"Slope"
2015-08-05 04:37:26,6,68.18039781,68.92070219,75.64517514,76.22684784,1.60706228,1.60895483,"Valley"
2015-08-05 04:50:51,7,42.87670344,43.38877821,-22.85387483,-25.04956283,-0.29424268,-0.29348753,"Ridge"
2015-08-05 05:04:09,8,76.27790512,104.49401887,-16.16304958,-23.91353955,-0.93117243,-5.90440515,"Slope"
2015-08-05 05:17:31,9,31.21288932,32.23496822,9.01438073,9.10951578,-0.57938297,-8.38052742,"Valley"
2015-08-05 05:30:36,1,18.18810063,18.1965144,-6.0260932,-6.04521443,-1.45718588,-1.66205569,"Ridge"
2015-08-05 05:43:55,2,125.84103761,170.45528386,-20.08305096,-27.11349298,-1.12056739,-1.97416417,"Slope"
2015-08-05 05:57:14,3,40.31300538,40.7163887,22.37982322,22.57516672,1.0351807,2.33123248,"Valley"
2015-08-05 06:10:36,4,38.25717421,40.6170944,-29.80898125,-34.85544487,-0.30936406,-2.21961478,"Ridge"
2015-08-05 06:23:54,5,82.56935034,83.57490516,-35.06458196,-37.55520031,-0.72458724,-1.12279961,"Slope"
2015-08-05 06:37:09,6,72.19635504,72.81773638,105.63750836,106.28438672,1.668169,1.6718508,"Valley"
2015-08-05 06:50:33,7,65.87212401,66.10586974,-34.97347685,-35.07711063,-0.6620387,-0.66140844,"Ridge"
2015-08-05 07:03:55,8,69.50296326,70.01333127,-15.56764585,-15.85765697,-0.33879223,-4.01094132,"Slope"
2015-08-05 07:17:16,9,29.18376197,29.34215417,8.74453076,10.06881448,-0.4843586,-2.19648306,"Valley"
2015-08-05 07:30:20,1,18.38159428,18.39933066,-7.68205044,-7.697681,-0.12191482,-3.36666166,"Ridge"
2015-08-05 07:43:40,2,86.53248102,127.18447693,-12.71848592,-22.30046104,-0.70682272,-0.70800844,"Slope"
2015-08-05 07:56:59,3,38.25928056,38.46578068,21.78693178,22.6302657,0.87796471,0.87742584,"Valley"
2015-08-05 08:10:21,4,26.89998945,34.8393263,-16.6769442,-19.73869721,-1.2383102,-1.8082617,"Ridge"
2015-08-05 11:01:45,1,12.22343949,12.26920925,-5.33927483,-13.97092083,0.47042233,0.47011836,"Ridge"
2015-08-05 11:15:06,2,266.47866282,268.93267509,-41.61204643,-49.58732554,-2.12434734,-2.5952152,"Slope"
2015-08-05 11:28:25,3,46.38021226,46.69426889,22.04893939,24.16202944,1.86047732,2.11162412,"Valley"
2015-08-05 11:41:45,4,28.71133635,35.96571382,-15.07046845,-20.39131845,-0.66457716,-0.66474186,"Ridge"
2015-08-05 11:55:05,5,190.75772523,207.93022185,-78.09724571,-94.01456694,-1.17567898,-1.1754917,"Slope"
2015-08-05 12:08:18,6,55.87627282,56.56411976,58.70397392,59.42208527,1.20551254,17.01947484,"Valley"
2015-08-05 12:21:45,7,45.67254528,45.8602336,-23.92181398,-24.03811513,-0.2039343,-0.20336165,"Ridge"
2015-08-05 12:35:04,8,102.53741061,144.08869871,-24.67435882,-40.27222151,-0.62956328,-0.626836,"Slope"
2015-08-05 12:48:25,9,37.39713161,37.82254633,10.70617674,20.24571307,-0.5420399,-0.54090148,"Valley"
2015-08-05 13:01:32,1,11.00476411,16.14952567,-5.94442322,-6.03298696,0.96507711,0.96171718,"Ridge"
2015-08-05 13:14:47,2,203.32766104,239.7076581,-30.07831736,-31.91246185,-1.98305425,-1.98737996,"Slope"
2015-08-05 13:28:08,3,48.18852837,48.44079516,128.87892989,128.96659785,2.46859453,3.9245432,"Valley"
2015-08-05 13:41:29,4,5.1611227,84.18361793,-2.5892081,-52.24791481,-0.32796499,-0.3280961,"Ridge"
2015-08-05 13:54:48,5,285.86930238,527.86499944,-101.70940721,-211.46646622,-2.03982285,-2.04051803,"Slope"
2015-08-05 14:08:04,6,53.48937131,53.94728857,152.42149782,152.68381185,0.47741948,5.2955704,"Valley"
2015-08-05 14:21:28,7,50.23918214,50.5730563,-28.24306569,-28.52702108,-0.86897132,-6.77217936,"Ridge"
2015-08-05 14:34:49,8,91.09620164,106.15400913,-19.30513208,-21.67179801,-0.95990057,-0.95593255,"Slope"
2015-08-05 14:48:08,9,39.39107901,55.29263799,14.29672416,25.71694596,-0.3371304,-0.33811572,"Valley"
2015-08-05 15:01:13,1,4.51021992,7.578649,-3.18303016,-5.77058802,0.90992866,0.90934248,"Ridge"
2015-08-05 15:14:32,2,285.39882417,341.14039623,-44.26167738,-60.02985316,-0.93623928,-1.42705781,"Slope"
2015-08-05 15:27:53,3,49.20915967,49.5132794,221.36836397,223.41414731,2.57930933,2.58672975,"Valley"
2015-08-05 15:41:14,4,22.33880594,22.58916526,-18.53271918,-18.57263114,-0.66725021,-0.66874437,"Ridge"
2015-08-05 15:54:33,5,185.9163074,413.61749366,-71.74696813,-158.3438665,-2.03762112,-2.83859756,"Slope"
2015-08-05 16:07:47,6,62.61587984,63.73836262,67.56447299,145.99261392,1.23701134,1.23640978,"Valley"
2015-08-05 16:21:14,7,50.6519334,50.94792253,-29.57437724,-29.75603333,-1.29085809,-8.40597973,"Ridge"
2015-08-05 16:34:34,8,78.79348069,83.10486765,-18.1924627,-21.6365338,-1.87456996,-4.12867023,"Slope"
2015-08-05 18:25:39,1,13.95614338,16.51741811,-6.94133078,-8.35477102,0.13265627,0.00484046,"Ridge"
2015-08-05 18:38:58,2,195.50999174,196.13607438,-31.87952756,-32.25813395,-0.98350778,-0.98238124,"Slope"
2015-08-05 18:52:18,3,39.37818129,51.85955268,42.17570077,93.48891051,2.60797735,2.95620902,"Valley"
2015-08-05 19:05:40,4,23.98636927,23.98009521,-24.0839896,-24.10545341,-1.55883312,-3.87261775,"Ridge"
2015-08-05 19:18:59,5,109.51767833,170.50926202,-42.50751878,-72.61616376,-0.35913641,-35.25108304,"Slope"
2015-08-05 19:32:15,6,80.08682954,80.32640828,1018.08058213,1020.83412244,2.51560323,2.52759688,"Valley"
2015-08-05 19:45:41,7,54.21790343,54.38921426,-33.62460201,-33.73147324,-0.97909383,-2.67292818,"Ridge"
2015-08-05 19:58:58,8,71.48475577,71.86462729,-16.35041719,-16.39787056,-1.09743698,-1.09867803,"Slope"
2015-08-05 20:12:21,9,37.85153784,38.01206791,13.46344934,23.35456521,0.01612586,0.01611936,"Valley"
2015-08-05 20:25:25,1,22.17867644,31.07885358,-8.16998201,-8.24346112,-0.48995074,-0.82310694,"Ridge"
2015-08-05 20:38:45,2,194.17278973,234.61976484,-30.92696129,-37.7740463,-2.36078232,-1.22007038,"Slope"
2015-08-05 20:52:04,3,42.85255112,43.35657922,35.65210105,38.61424803,2.45083639,2.45908301,"Valley"
2015-08-05 21:05:24,4,38.30705614,38.57085989,-35.74415901,-44.04080396,0.81240341,11.40146011,"Ridge"
2015-08-05 21:18:44,5,98.67445487,151.72060828,-41.04805335,-58.04265141,-0.88274005,-3.03426211,"Slope"
2015-08-05 21:31:58,6,99.50927627,100.52378122,1468.30693168,1473.03305636,2.03284914,2.03336657,"Valley"
2015-08-05 21:45:24,7,53.38703611,53.49651554,-32.99603251,-33.21631715,0.10655874,0.10636732,"Ridge"
2015-08-05 21:58:44,8,71.76480006,72.1703615,-17.55010556,-17.83463757,-0.62978856,-0.62967229,"Slope"
2015-08-05 22:12:05,9,35.88348141,35.97713737,10.15846124,10.23088493,0.11170804,0.1115202,"Valley"
2015-08-05 22:25:10,1,16.74656233,16.82219228,-8.71099011,-8.72835469,-0.45674592,-0.45624748,"Ridge"
2015-08-05 22:38:28,2,178.06598109,179.39434883,-29.19627724,-30.09882563,-0.98988178,-1.32652422,"Slope"
2015-08-05 22:51:48,3,41.61931295,41.97102756,20.43449285,22.2307153,1.9427791,2.77414718,"Valley"
2015-08-05 23:05:08,4,40.07211688,40.29254825,-31.94794821,-35.79158278,-0.73043739,-0.73304028,"Ridge"
2015-08-05 23:18:30,5,94.45685274,109.26754792,-38.98961004,-44.85414805,-0.80090627,-5.5519771,"Slope"
2015-08-05 23:31:44,6,82.35242272,82.86215025,331.08774044,560.95821548,2.53155917,3.19774108,"Valley"
2015-08-05 23:45:08,7,44.99820146,48.2089309,-27.19274576,-32.60908132,-0.90276919,-5.51963064,"Ridge"
2015-08-05 23:58:29,8,74.67916747,75.58441799,-18.31517397,-19.04140468,-0.94838255,-0.94740002,"Slope"
2015-08-06 00:11:48,9,38.847622,41.85477152,13.0729228,21.06338905,0.03084599,0.03078597,"Valley"
2015-08-06 00:24:51,1,14.89178101,14.8983716,-8.27628779,-8.30486826,-0.49478844,-0.49436665,"Ridge"
2015-08-06 00:38:12,2,178.83254767,180.60189134,-29.83175532,-32.75417013,-2.43253845,-2.43669289,"Slope"
2015-08-06 00:51:31,3,43.23956744,43.7542339,34.88485899,34.92666278,1.55575391,2.17958352,"Valley"
2015-08-06 01:04:54,4,42.8948636,48.79632257,-34.31205192,-41.13279749,0.12408025,0.1602415,"Ridge"
2015-08-06 01:18:11,5,108.49537338,174.22171099,-46.77851706,-81.90671974,-0.62832188,-0.63633362,"Slope"
2015-08-06 01:31:29,6,82.20173788,82.99922912,141.368424,158.58806206,1.97930478,1.97952188,"Valley"
2015-08-06 01:44:51,7,54.85079851,55.21260557,-35.56114955,-35.6770807,-0.08554727,-0.08543564,"Ridge"
2015-08-06 01:58:12,8,71.76140938,72.56975814,-18.19807542,-20.13304184,-0.64905057,-0.64945284,"Slope"
2015-08-06 02:11:34,9,34.33297,34.53527343,8.23513883,8.24968538,0.65356945,1.97162733,"Valley"
2015-08-06 02:24:36,1,15.81556952,15.85764941,-8.27117075,-8.29521908,-0.02492743,-0.0249147,"Ridge"
2015-08-06 02:37:55,2,166.13594541,167.2057275,-29.19903818,-31.14139465,-0.1328249,-0.13252394,"Slope"
2015-08-06 02:51:19,3,40.57969206,40.6968125,9.96807138,10.00918867,1.72181071,1.85917316,"Valley"
2015-08-06 03:04:38,4,40.30358096,42.20397114,-33.27662001,-35.92787488,-0.4794718,-0.47806143,"Ridge"
2015-08-06 03:17:58,5,93.50514101,136.45371451,-39.8733403,-65.52401332,-1.11762273,-1.11686616,"Slope"
2015-08-06 03:31:12,6,81.87519111,82.46849173,74.18318578,87.63857239,1.53983872,0.75767373,"Valley"
2015-08-06 03:44:36,7,56.05015925,56.15714805,-37.0618945,-37.17806317,0.13454255,0.13440734,"Ridge"
2015-08-06 03:57:57,8,74.98418397,78.52260201,-18.96138569,-22.5822989,-0.44320541,-0.44349157,"Slope"
2015-08-06 04:11:17,9,37.20577942,39.12826507,15.0108353,80.82855156,0.03246246,7.11305395,"Valley"
2015-08-06 04:24:21,1,13.93939582,13.95181378,-7.55642484,-7.579623,-0.00072461,3.5635528,"Ridge"
2015-08-06 04:37:41,2,146.90811369,147.95044444,-24.50456782,-25.97799353,-0.72489512,-1.84200362,"Slope"
2015-08-06 04:51:02,3,39.11624771,39.20872184,10.97289667,11.34524295,1.68270606,1.68518237,"Valley"
2015-08-06 05:04:21,4,43.00392348,45.38126342,-36.81681951,-40.7732025,-0.38643194,-0.38552532,"Ridge"
2015-08-06 05:17:41,5,102.45002638,215.0619103,-43.84176856,-84.61910991,-1.07146349,-1.06286696,"Slope"
2015-08-06 05:30:56,6,80.09257053,80.34671429,300.42245597,301.38862093,2.11570965,2.1153584,"Valley"
2015-08-06 05:44:21,7,60.92339895,61.23011024,-37.91621537,-38.17559465,-0.39987723,-0.10477342,"Ridge"
2015-08-06 05:57:41,8,69.42725411,76.61186533,-15.7134297,-18.07209702,-0.61536349,-0.6147742,"Slope"
2015-08-06 06:11:02,9,36.16134279,36.27516763,12.53648345,22.70731165,-0.00947971,-0.00947054,"Valley"
2015-08-06 06:24:05,1,16.34443399,16.4394538,-6.85878044,-6.89211789,0.43822242,0.43744777,"Ridge"
2015-08-06 06:37:24,2,149.0043996,150.19351847,-25.1136823,-25.35013378,-1.04691184,-2.10323773,"Slope"
2015-08-06 06:50:45,3,41.88196449,42.16556291,20.65938873,20.73262497,1.36827249,1.36849139,"Valley"
2015-08-06 07:04:06,4,46.21844099,51.20152113,-37.14114696,-40.83604847,-1.8507168,-7.55314459,"Ridge"
2015-08-06 07:17:27,5,67.60508998,74.43946788,-32.07829566,-35.75058983,-0.90601485,-2.15379309,"Slope"
2015-08-06 07:30:41,6,77.14356556,77.4679436,100.63935613,125.74534356,1.72427296,1.72410485,"Valley"
2015-08-06 07:44:05,7,60.52196531,61.26605733,-38.53052914,-38.74359438,-0.67756234,-0.67666424,"Ridge"
2015-08-06 07:57:27,8,70.37132796,70.49240297,-16.76497812,-16.85480585,0.40221761,0.40157842,"Slope"
2015-08-06 08:10:47,9,29.93603401,30.02018794,6.23160533,6.23494158,-0.79819017,-0.79636178,"Valley"
2015-08-06 08:23:51,1,12.97510379,24.30817435,-4.87339951,-4.88807033,-0.34163201,-2.36014893,"Ridge"
2015-08-06 08:37:08,2,163.83476934,164.16577882,-25.88407734,-26.00847156,-1.28292012,-8.55785911,"Slope"
2015-08-06 08:50:28,3,43.73407001,44.12563842,54.25276679,54.26312806,2.08138524,2.08388671,"Valley"
2015-08-06 09:03:47,4,30.63259286,51.30113169,-20.24296549,-33.56712746,-1.14426199,-1.15181325,"Ridge"
2015-08-06 09:17:10,5,141.51478277,141.83264398,-57.99920605,-58.23136666,-1.63534474,-1.63800854,"Slope"
2015-08-06 09:30:24,6,55.78756863,58.3773733,65.55775778,66.15658829,0.58133472,2.94740296,"Valley"
2015-08-06 09:43:48,7,27.7774706,61.29798819,-14.72594377,-25.20807533,-0.35876902,-0.35807267,"Ridge"
2015-08-06 09:57:11,8,94.77233703,103.35669134,-19.68538941,-19.82419083,-0.12636371,-0.12602805,"Slope"
2015-08-06 10:10:30,9,42.31808204,44.90969669,14.12858438,16.17801624,-0.31778868,-0.31740974,"Valley"
2015-08-06 10:23:31,1,4.71062357,4.78085246,-3.67540781,-3.69170843,-0.88574475,-20.89998862,"Ridge"
2015-08-06 10:36:52,2,362.36073786,463.815441,-49.71296802,-82.326422,-1.35160346,-2.56760857,"Slope"
2015-08-06 10:50:14,3,51.71415095,51.95347724,21.83653409,22.11653914,1.2940995,1.29360824,"Valley"
2015-08-10 09:28:15,1,15.34968036,44.10866454,7.94710867,9.14835868,7.42487394,112.94863345,"Ridge"
2015-08-10 09:36:03,2,184.24725732,184.90336431,-15.81760291,-15.82088333,-1.67331872,-1.67149442,"Slope"
2015-08-10 09:46:53,3,28.05030114,28.00979195,16.87148304,16.86283335,1.14189488,1.14059982,"Valley"
2015-08-10 09:57:45,4,27.89371618,27.93360987,-11.46956301,-11.47434363,-0.44745237,-0.44849704,"Ridge"
2015-08-10 10:08:32,5,124.70467972,165.27621869,-34.98218621,-35.00677925,-1.49654145,-1.6904713,"Slope"
2015-08-10 10:19:18,6,10.5030019,10.50097251,14.30032124,14.30313732,-0.4991827,-0.49860733,"Valley"
2015-08-10 10:30:14,7,40.07932573,40.12347033,-9.85554442,-9.85136379,-0.90959459,-0.71914648,"Ridge"
2015-08-10 10:41:02,8,65.52948523,65.5303427,-6.05437828,-6.05297135,-0.6635535,-0.66321368,"Slope"
2015-08-10 10:51:55,9,27.34799022,27.31386417,24.37051374,24.53014282,0.20230252,0.20175972,"Valley"
2015-08-10 11:02:27,1,1.42923359,1.42632117,-1.28837368,-1.28824824,-0.55895652,-2.93406672,"Ridge"
2015-08-10 11:13:19,2,137.08328202,136.97251185,-18.19217547,-18.15664652,0.00760807,0.00758377,"Slope"
2015-08-10 11:24:07,3,14.85674118,14.83062549,4.99485814,4.98609574,0.80005925,1.88594863,"Valley"
2015-08-10 11:34:58,4,17.9019866,17.89702698,-11.81269419,-11.82422506,-0.67839274,-0.67749768,"Ridge"
2015-08-10 11:45:48,5,37.43226495,37.34447987,-12.80609487,-12.78167547,0.04481786,0.04475407,"Slope"
2015-08-10 11:56:31,6,7.55933476,7.55615943,5.10443507,5.09088534,0.80825122,0.80777043,"Valley"
2015-08-10 12:07:26,7,8.93594137,8.93379785,-1.77786303,-1.77406889,-0.43807451,-0.43823112,"Ridge"
2015-08-10 12:18:15,8,52.50069976,52.48830098,-8.05982585,-8.04428744,0.19536395,0.19490731,"Slope"
2015-08-10 12:29:08,9,18.0835011,18.06229545,6.52122382,6.5096023,0.00905092,0.00904115,"Valley"
2015-08-10 12:39:40,1,3.22787993,3.22158348,1.64505058,1.64699382,0.5436417,0.42858054,"Ridge"
2015-08-10 12:50:32,2,187.08379107,187.27395089,-21.70935789,-21.68371214,-1.07138152,-1.5549353,"Slope"
2015-08-10 13:01:20,3,18.268013,18.24181375,17.9900234,17.97293432,0.66918498,0.66890288,"Valley"
2015-08-10 13:12:11,4,17.74501745,17.71914223,-6.37423934,-6.35708503,-0.19292114,-0.21549418,"Ridge"
2015-08-10 13:23:00,5,85.59436068,85.6572852,-27.31041698,-27.30301267,-0.11512876,-0.11505683,"Slope"
2015-08-10 13:33:44,6,10.58819528,10.57920511,9.04047853,9.02061168,0.78300147,0.00749041,"Valley"
2015-08-10 13:44:40,7,20.50224708,20.49349332,-17.78666523,-17.78488142,-0.2572721,-0.25671775,"Ridge"
2015-08-10 13:55:30,8,33.6121145,33.56695172,-3.40893487,-3.40307604,0.49000025,13.03172297,"Slope"
2015-08-10 14:06:22,9,17.89719312,17.89496063,5.96386711,5.94833417,0.52649534,1.68713402,"Valley"
2015-08-10 14:16:56,1,6.06410397,6.05988792,-2.89184718,-2.89430541,-0.16948092,-4.93548246,"Ridge"
2015-08-10 17:29:31,1,16.79291492,33.99256649,-6.50869971,-6.57762727,-0.24737025,-5.85729361,"Ridge"
2015-08-10 17:42:51,2,225.47556302,340.98338139,-36.41391463,-56.02730667,-1.51057282,-2.07941522,"Slope"
2015-08-10 17:56:12,3,49.47710921,49.68872848,28.58996965,28.84912066,1.14814875,1.14871796,"Valley"
2015-08-10 18:09:31,4,11.80914419,41.90188862,-11.91153692,-184.60805525,-0.17303262,15.92445901,"Ridge"
2015-08-10 18:22:50,5,177.78633421,351.46872896,-67.69473265,-125.63444861,-1.29687712,-7.23821097,"Slope"
2015-08-10 18:36:05,6,43.39704024,43.46146251,53.21914077,53.34436186,0.88411539,0.88274913,"Valley"
2015-08-10 18:49:30,7,31.7462108,50.45232445,-20.56629561,-25.51080807,-0.7819781,-0.78533171,"Ridge"
2015-08-10 19:02:54,8,88.84762055,89.39588214,-16.95461321,-17.0217904,-1.63632818,-1.64242089,"Slope"
2015-08-10 19:16:12,9,36.84253337,37.03625898,15.84277073,16.09501242,0.18818356,0.18783695,"Valley"
2015-08-10 19:29:18,1,21.41009068,23.33681674,-7.52386958,-7.7404209,-1.0208476,-3.5070282,"Ridge"
2015-08-10 19:42:34,2,145.97379559,184.25510231,-23.51911834,-26.26210137,-1.10192384,-1.50775072,"Slope"
2015-08-10 19:55:55,3,42.21407623,42.3848006,21.44566848,26.4636015,1.23280148,5.38813705,"Valley"
2015-08-10 20:09:18,4,35.80329298,41.66317371,-24.54370187,-24.70759643,0.6734054,3.90041154,"Ridge"
2015-08-10 20:22:38,5,109.01535246,141.64715163,-41.75308238,-57.78316189,-1.86428743,-1.86277543,"Slope"
2015-08-10 20:35:51,6,53.30736369,53.46252744,69.999117,70.41340863,2.95117917,4.29117072,"Valley"
2015-08-10 20:49:17,7,60.58299537,60.87420813,-36.06420956,-36.17369643,-1.38790605,-4.50547348,"Ridge"
2015-08-10 21:02:40,8,71.60722849,72.97233146,-13.82938029,-16.8306358,-0.15040938,-0.14999202,"Slope"
2015-08-10 21:15:58,9,30.07513891,30.22494465,9.5091924,9.5997361,0.29476037,0.02013007,"Valley"
2015-08-10 21:29:01,1,24.40976965,24.5794361,-9.49284759,-9.52401451,-0.66672422,-3.54553613,"Ridge"
2015-08-10 21:42:21,2,133.91378566,136.07385824,-23.1856493,-27.40819805,-0.91522377,-2.71237367,"Slope"
2015-08-10 21:55:41,3,41.1288699,41.20425307,34.86719767,34.89194838,1.89728761,1.89915469,"Valley"
2015-08-10 22:09:01,4,34.58463024,63.43178785,-25.41024072,-51.2238565,-0.80430946,-0.80420757,"Ridge"
2015-08-10 22:22:21,5,103.98136745,275.04891963,-43.94938276,-116.69416341,-1.53667746,-3.33455716,"Slope"
2015-08-10 22:35:34,6,54.84322706,55.03384681,181.07559158,181.26993203,2.27179146,2.27729501,"Valley"
2015-08-10 22:49:01,7,63.75063221,64.22973612,-38.71257859,-39.11483428,-0.00351142,-0.03325271,"Ridge"
2015-08-10 23:02:20,8,70.96825773,85.73991222,-13.10159102,-16.96232123,-0.7187947,-0.71894972,"Slope"
2015-08-10 23:15:41,9,32.89396567,33.06485273,9.27659049,9.29388862,0.50075138,0.49979745,"Valley"
