"DateTime","ChamberNumber","MeasurementDuration_s","MeanCO2_ppm","MeanCH4_ppm","MeanN2O_ppm","MeanNH3_ppm","MeanH2O_percent","ChemDetect_0to1","CavPressure_kPa","CavTemperature_K","WaterContent_fraction","ChamberTemperature_K","ChamberPressure_kPa","FluxCO2L_umol_per_m2_per_s","FluxCO2E_umol_per_m2_per_s","FluxCH4L_nmol_per_m2_per_s","FluxCH4E_nmol_per_m2_per_s","FluxN2OL_nmol_per_m2_per_s","FluxN2OE_nmol_per_m2_per_s","FluxNH3L_umol_per_m2_per_s","FluxNH3E_umol_per_m2_per_s","e_FluxCO2L_umol_per_m2_per_s","e_FluxCO2E_umol_per_m2_per_s","e_FluxCH4L_nmol_per_m2_per_s","e_FluxCH4E_nmol_per_m2_per_s","e_FluxN2OL_nmol_per_m2_per_s","e_FluxN2OE_nmol_per_m2_per_s","e_FluxNH3L_umol_per_m2_per_s","e_FluxNH3E_umol_per_m2_per_s","DateTime2","Drought","TopoLocation"
"2015-07-13 01:48:12",8,590,559.52777831,1.85350872,0.31621878,3.79820926,2.67274275,0,18.66513087,318.15047736,0.02404496,291.64662034,96.52,4.33842805,7.04814448,-0.61770431,-1.48182782,-0.00668369,-0.00666941,-0.02039184,-0.04471629,0.00800983,0.14330022,0.00228924,338.27144825,0.00746541,19417.83952577,0.00030363,4.53546683,2015-07-13 01:48:12,"Post-drought","Slope"
"2015-07-13 02:14:35",2,591,604.23579395,1.85284478,0.31501509,3.16580155,2.67821093,0,18.66574298,318.15072874,0.02419231,291.64662034,97.08,6.23868006,11.03300374,-0.75719366,-1.38677766,-0.0669849,-0.07406419,-0.01400089,-0.01422309,0.01668239,0.34185905,0.00253477,734.06597678,0.00748481,2677065.01819326,0.00030945,484.27077956,2015-07-13 02:14:35,"Post-drought","Slope"
"2015-07-13 02:27:55",1,591,485.84919342,1.85851521,0.31698112,25.74324631,2.66341097,0,18.6652025,318.153219,0.02401016,291.42812298,97.17,1.46891114,4.75383428,-0.61942111,-1.1239357,0.11278421,0.11300203,0.19982447,0.65415505,0.02548805,0.13564511,0.00529343,278.68019967,0.0193281,6400.98474134,0.00302956,0.08025854,2015-07-13 02:27:55,"Post-drought","Ridge"
"2015-07-13 02:41:19",4,586,493.61309029,1.82576584,0.3170102,24.36924156,2.62571692,0,18.66511495,318.14920877,0.02350988,291.53760679,97.24,1.92268032,4.39320534,-1.23508699,-2.13538021,-0.2911508,-0.49324367,0.00197763,0.63202662,0.01932769,0.02799467,0.00885003,64.49789651,0.01899468,729.38274698,0.00209938,0.46472499,2015-07-13 02:41:19,"Post-drought","Ridge"
"2015-07-13 02:54:40",5,585,540.87359649,1.80446991,0.31613512,13.47238749,2.61886974,0,18.6650917,318.14910823,0.02383993,291.53760679,96.52,3.58880055,9.58610758,-1.10656837,-2.60769254,-0.14245572,-0.90909313,-0.09386268,-0.20947597,0.04273778,0.02908574,0.01179644,39.1866408,0.01621925,1422.89542897,0.00098114,0.32927867,2015-07-13 02:54:40,"Post-drought","Slope"
"2015-07-13 03:07:51",6,595,464.78948682,1.85902934,0.32065802,8.52217576,2.64698708,0,18.66532142,318.15010722,0.02391264,291.40067803,96.57,1.66116517,3.92080016,0.66224232,2.1896266,-0.02090392,-0.02085172,-0.06099725,-0.08316214,0.01024442,0.05542912,0.00605335,88.02145442,0.01228122,6259.87867331,0.00059372,2.18829547,2015-07-13 03:07:51,"Post-drought","Valley"
"2015-07-13 03:21:17",7,588,494.33545733,1.81072045,0.31627996,5.8101301,2.586298,0,18.66514452,318.15057223,0.02309033,291.53760679,97.15,2.64722077,2.87313081,-1.15339738,-1.21933864,-0.09706692,-1.15559436,-0.0228934,-0.03870109,0.01302691,4.6594834,0.00444085,3699.20007528,0.03084655,83753.02792107,0.00140346,1.91648915,2015-07-13 03:21:17,"Post-drought","Ridge"
"2015-07-13 03:34:35",3,590,455.36934357,1.85248712,0.3177944,4.92716832,2.63518498,0,18.66516328,318.15036508,0.0238338,291.26300583,96.95,1.49876207,3.53888763,0.40463084,1.70636014,0.02912643,0.02906412,-0.02221888,-0.02234355,0.0243722,0.09443148,0.01172366,187.63136918,0.0312411,9999000,0.00113435,6.66967784,2015-07-13 03:34:35,"Post-drought","Valley"
"2015-07-13 03:47:59",8,587,526.27555748,1.82589894,0.31663651,3.55835335,2.62472967,0,18.66517183,318.15056807,0.0235646,291.78223263,96.54,3.69400879,5.73501252,-0.55857519,-0.6747493,-0.03401594,-0.03401158,-0.0109185,-0.03753127,0.02581158,0.0732601,0.00403294,355.07431829,0.03008517,1871205.11898789,0.00091332,2.93627734,2015-07-13 03:47:59,"Post-drought","Slope"
"2015-07-13 04:14:25",2,584,619.09643135,1.82601157,0.31188871,3.0708954,2.64764323,0,18.66566112,318.14950679,0.02387615,291.78223263,97.08,5.97859442,14.78434927,-0.75381586,-1.70510404,-0.1077412,-1.43780473,-0.01214778,-0.02507718,0.07714578,0.21222666,0.00958814,282.38892656,0.02633495,3591.75174466,0.00094796,3.04608212,2015-07-13 04:14:25,"Post-drought","Slope"
"2015-07-13 04:27:42",1,587,453.64053413,1.82906334,0.31936292,27.97772317,2.63635936,0,18.66521411,318.1523692,0.02374341,291.6194108,97.15,1.06403537,2.46749327,-0.25915709,-0.9051902,0.06183646,0.00191902,0.21381311,0.6421778,0.01368522,0.48111933,0.00668921,684.36052953,0.02155778,24476.29242728,0.00305976,0.09149064,2015-07-13 04:27:42,"Post-drought","Ridge"
"2015-07-13 04:41:02",4,587,453.63133944,1.82364077,0.31807467,22.79534474,2.62404361,0,18.66512165,318.14970595,0.02360981,291.59217207,97.17,0.49178666,1.74950063,-0.63908331,-1.6558124,0.16690923,0.16736911,0.01095441,0.36692703,0.01356336,3.24587427,0.00951036,449.82156597,0.0188687,1684.49031981,0.00180486,0.69542661,2015-07-13 04:41:02,"Post-drought","Ridge"
"2015-07-13 04:54:21",5,588,509.99485423,1.80885548,0.31740403,13.16891698,2.60531388,0,18.66505924,318.14984779,0.02326834,291.64662034,96.55,2.5712396,13.62154866,-0.85660542,-4.56545083,-0.27025652,-0.27193621,-0.08537971,-0.10865538,0.06193691,0.14491024,0.0211824,168.72469445,0.02023086,11705.75864314,0.00166804,1.94784681,2015-07-13 04:54:21,"Post-drought","Slope"
"2015-07-13 05:07:33",6,597,462.62961258,1.87792596,0.31867922,8.53999669,2.65636905,0,18.66518247,318.15046178,0.02390596,291.53760679,96.57,1.96262954,4.19092306,1.56667497,3.55138102,-0.10069034,-0.10043132,-0.05967003,-0.07086232,0.03002802,0.1844042,0.02412312,119.52940591,0.03116367,2551781.91676882,0.00101078,3.06014155,2015-07-13 05:07:33,"Post-drought","Valley"
"2015-07-13 05:21:02",7,589,491.65031951,1.80895947,0.31787812,6.04978553,2.60613575,0,18.66523573,318.15053549,0.02328508,291.72807453,97.12,2.72757944,2.7385117,-1.16082769,-1.17325647,-0.06974758,-4.69676657,-0.0194313,-0.02492561,0.02590972,0.4085222,0.00797499,2889.04093572,0.00386955,1215.01762157,0.00018323,9.67885256,2015-07-13 05:21:02,"Post-drought","Ridge"
"2015-07-13 05:34:22",3,588,451.03170448,1.84464012,0.31872966,4.94462615,2.65594826,0,18.66522015,318.15039439,0.02398693,291.5102801,96.81,1.51563144,2.63905479,0.12675622,0.77152722,-0.05229065,-1.31742439,-0.02115996,-0.02340705,0.00240462,0.1175567,0.0009044,300.24887436,0.00489993,1222.12240158,0.00020486,96.95408568,2015-07-13 05:34:22,"Post-drought","Valley"
"2015-07-13 05:47:41",8,589,511.02549408,1.82437404,0.31910503,3.70375903,2.63042012,0,18.66519626,318.15028101,0.02341289,291.91712535,96.6,3.5887669,6.31743852,-0.54104907,-0.78930845,-0.19511456,-0.46632097,-0.00447176,-0.00445654,0.00581411,0.16419277,0.00093089,736.18347857,0.00524288,2172.69105705,0.00019704,1.43739196,2015-07-13 05:47:41,"Post-drought","Slope"
"2015-07-13 06:14:06",2,588,564.24710089,1.82073945,0.31524507,3.19485723,2.61014293,0,18.66575239,318.15090514,0.02336445,291.91712535,97.16,5.00365808,11.59503787,-0.66559702,-0.96931949,-0.16555491,-1.97316136,-0.01231459,-0.01231891,0.07270446,0.34421372,0.00595362,1055.84190168,0.03015811,1836.80608424,0.00114275,4.983469,2015-07-13 06:14:06,"Post-drought","Slope"
"2015-07-13 06:27:26",1,587,434.55665284,1.83216725,0.3196851,31.78326255,2.6227672,0,18.66520225,318.15360136,0.02368305,291.99771903,97.26,0.57711391,1.49141141,-0.2229744,-0.49791923,-0.03187666,-0.64576104,0.1900931,1.22842272,0.01480152,0.5400311,0.00536389,889.40434313,0.02942455,5506.28251623,0.00700166,0.10649345,2015-07-13 06:27:26,"Post-drought","Ridge"
"2015-07-13 06:40:47",4,587,460.39120414,1.80240575,0.31845896,23.76248743,2.62750241,0,18.66520463,318.15125893,0.02333234,292.05130676,97.22,1.93634418,2.45347601,-1.56896931,-2.16017841,-0.2708756,-0.27161723,-0.02382327,-0.02377645,0.01297425,1.67437131,0.00535377,577.28035373,0.01559237,590207.26792245,0.00155163,0.64230464,2015-07-13 06:40:47,"Post-drought","Ridge"
"2015-07-13 06:54:06",5,587,497.60402902,1.80855448,0.31845508,13.43953649,2.63678112,0,18.66505997,318.15003105,0.02355583,292.18478493,96.69,4.34981715,6.05642668,-1.59007709,-2.26708697,-0.17775221,-0.17782971,-0.08729719,-0.11970512,0.01640127,0.91089162,0.00648667,881.23242795,0.0130687,8238.64721715,0.00049023,0.95977819,2015-07-13 06:54:06,"Post-drought","Slope"
"2015-07-13 07:07:21",6,593,463.2952614,1.88443703,0.31846184,9.04629241,2.7260176,0,18.66527153,318.15161009,0.02457094,291.97088282,96.72,2.08422816,3.70676542,1.95645115,2.94242058,-0.10008338,-0.10006873,-0.05854116,-0.08150092,0.00918595,0.11728463,0.01062446,447.85205439,0.01217377,3807.94703419,0.00045968,1.2779721,2015-07-13 07:07:21,"Post-drought","Valley"
"2015-07-13 07:20:43",7,591,489.7788563,1.80950027,0.31818057,6.42461998,2.65337782,0,18.66512896,318.15044325,0.02379396,292.15814517,97.18,2.68603903,2.70369212,-1.1974211,-1.20817674,0.01002905,0.01001649,-0.02361021,-0.02378164,0.00580358,0.63265825,0.00286252,1843.80943445,0.00891428,9386232.11821698,0.00030688,118.86894531,2015-07-13 07:20:43,"Post-drought","Ridge"
"2015-07-13 07:34:05",3,588,446.81428327,1.85054437,0.31684522,5.41448768,2.71680944,0,18.66516521,318.14927472,0.02449994,291.91712535,96.9,1.33116416,2.18451712,0.82380222,0.82502126,0.0550254,0.05501334,-0.01861137,-0.01867862,0.00358389,0.500602,0.00492868,3163.10760161,0.00871216,9999000,0.0015452,33.59487744,2015-07-13 07:34:05,"Post-drought","Valley"
"2015-07-13 07:47:26",8,588,573.1766293,1.81377138,0.31614937,4.19260813,2.70005788,0,18.66510362,318.15014516,0.02396404,292.34404169,96.77,5.87014292,13.32117921,-0.84974039,-1.90679235,-0.16362658,-0.16381372,-0.01568826,-0.03253273,0.10128281,0.18077511,0.01534893,362.35589968,0.03454928,836210.18839491,0.00159225,3.94873142,2015-07-13 07:47:26,"Post-drought","Slope"
"2015-07-13 08:13:49",2,591,601.99259282,1.81588485,0.31551959,3.38692246,2.65095786,0,18.66574683,318.15050153,0.02336966,292.58107903,97.34,7.57697793,15.8676256,-0.8702768,-1.82112527,-0.13173915,-1.55281924,-0.0171717,-0.0172176,0.11795962,0.31364147,0.01474833,476.38905105,0.04226525,1606.12195707,0.00136317,5.4489718,2015-07-13 08:13:49,"Post-drought","Slope"
"2015-07-13 08:27:12",1,586,433.50011283,1.83208981,0.31962735,35.89177462,2.67605822,0,18.66520188,318.15469963,0.02397377,292.73789123,97.53,0.67425219,1.07270257,-0.2600814,-0.36519321,-0.01284792,-1.44816975,0.09015184,1.03320738,0.01900367,1.21737687,0.00783056,1371.8989434,0.03861431,4310.45952407,0.00647456,0.32420399,2015-07-13 08:27:12,"Post-drought","Ridge"
"2015-07-13 08:40:30",4,587,454.33319536,1.809365,0.3189296,24.71745503,2.6675822,0,18.66517919,318.15158808,0.02337364,292.81593835,97.41,1.26835117,3.81616173,-0.68859501,-1.67055657,0.04633512,0.04626164,-0.03683092,-0.03676672,0.03522315,0.20101665,0.02260347,447.90316095,0.03723592,9999000,0.00406774,3.63789091,2015-07-13 08:40:30,"Post-drought","Ridge"
"2015-07-13 08:53:51",5,588,593.07444522,1.78896276,0.31302476,14.26820433,2.72312362,0,18.66505205,318.14930897,0.02418668,292.78994908,96.99,5.87206443,19.87916297,-1.74031037,-7.05094009,-0.03937109,-0.03932511,-0.08526683,-0.11805176,0.03202264,0.06395243,0.01109677,53.19288883,0.00746533,2859.8891072,0.0003274,2.02141432,2015-07-13 08:53:51,"Post-drought","Slope"
"2015-07-13 09:07:06",6,594,451.65976514,1.90967751,0.31959799,9.5532538,2.75637238,0,18.66521221,318.1507143,0.02471094,292.81593835,97.02,1.74313971,1.76562712,3.27094609,3.81093275,0.11695884,0.16132887,-0.05777805,-0.07688947,0.00247812,2.24065701,0.0031051,1401.56775592,0.00548025,319108.12015104,0.00139433,2.51337243,2015-07-13 09:07:06,"Post-drought","Valley"
"2015-07-13 09:20:29",7,590,474.0486712,1.8103587,0.31880275,7.19741522,2.70432136,0,18.66511668,318.15231433,0.02385874,293.20264679,97.37,2.3757451,4.02687224,-1.01864103,-1.89391638,0.04780931,0.0477172,-0.01322806,-0.02980392,0.02091764,0.25186867,0.01074781,273.67617697,0.03020797,1905.5612499,0.00117593,3.11056677,2015-07-13 09:20:29,"Post-drought","Ridge"
"2015-07-13 09:33:52",3,585,450.84071905,1.85215518,0.32068923,5.98593383,2.7777597,0,18.66516631,318.15248287,0.02446618,293.27929375,97.01,1.63014211,3.06151619,0.44052996,2.01387825,0.07025653,0.07023839,-0.01538137,-0.0154017,0.01512949,0.11319417,0.01132289,191.52895191,0.02614976,2841.31307304,0.00102204,1.85986154,2015-07-13 09:33:52,"Post-drought","Valley"
"2015-07-13 09:47:10",8,589,581.85021229,1.81180304,0.31682344,4.6958015,2.80603821,0,18.66514092,318.15201189,0.02436305,293.58361544,97.22,5.39802139,11.74075292,-0.77942567,-1.74593672,0.09009547,5.8325748,-0.01261889,-0.01265728,0.06735456,0.12927807,0.00419544,41.18934994,0.0115511,4485.72517171,0.00043486,1.13910038,2015-07-13 09:47:10,"Post-drought","Slope"
"2015-07-13 10:13:34",2,589,651.42020746,1.80671995,0.31469732,3.97654415,2.78424457,0,18.66572814,318.1511115,0.02445857,293.58361544,97.65,7.43696455,20.97826924,-0.92514751,-2.6261429,-0.08547707,-2.68744202,-0.02297358,-0.03898188,0.04687129,0.05983316,0.00599962,72.01339741,0.00962921,2321.72301625,0.00044843,0.63220419,2015-07-13 10:13:34,"Post-drought","Slope"
"2015-07-13 10:26:55",1,589,424.69656814,1.83227478,0.31849469,41.62479019,2.69286859,0,18.66514652,318.15476495,0.02401858,293.8843803,98.05,0.76570514,1.61420895,-0.24874816,-0.25045294,-0.12338573,-1.10407197,0.01986991,2.01669658,0.00531511,0.10698518,0.00285467,1603.12269263,0.00830972,2549.95029546,0.00199267,0.17273786,2015-07-13 10:26:55,"Post-drought","Ridge"
"2015-07-13 10:40:16",4,588,453.75983293,1.80081975,0.32096845,25.40925822,2.70892623,0,18.66517301,318.15239555,0.02303959,294.05821947,97.7,1.4119418,3.48538504,-0.96921029,-2.67401424,-0.00172442,-0.00597709,-0.0779281,-0.0778781,0.00849697,0.19170682,0.00617378,131.50940715,0.01008232,3067.85746833,0.00123483,2.0313176,2015-07-13 10:40:16,"Post-drought","Ridge"
"2015-07-13 10:53:36",5,588,627.57449514,1.75814539,0.31303304,14.78986636,2.78313482,0,18.66501405,318.15124984,0.02365346,294.00867053,97.53,7.73120567,19.09931505,-2.61558132,-7.30331952,-0.19600768,-0.19680371,-0.06178376,-0.06244296,0.0361491,0.08952086,0.0140404,85.98689826,0.04908524,334935.43091901,0.00199014,15.9893835,2015-07-13 10:53:36,"Post-drought","Slope"
"2015-07-13 11:06:49",6,595,444.76320758,1.87031237,0.31930728,10.96449933,2.78468369,0,18.66533268,318.15170073,0.02433654,293.834496,97.45,1.51150317,2.26754285,0.7925717,3.23512865,0.03718334,0.03711556,-0.01698108,-0.03292637,0.01817758,0.37349994,0.03344776,728.21819574,0.05028251,6371.48382051,0.00178301,4.25149203,2015-07-13 11:06:49,"Post-drought","Valley"
"2015-07-13 11:20:15",7,588,489.97594336,1.80566484,0.31585141,8.58572072,2.82880132,0,18.66529616,318.15381829,0.02499204,294.64551416,97.56,2.27811053,6.20671979,-0.92117459,-2.4231198,-0.08026467,-0.77754446,-0.03043414,-0.03781293,0.06354654,0.21734181,0.02691853,433.21033696,0.05165446,3389180.94649356,0.00072623,4.08793657,2015-07-13 11:20:15,"Post-drought","Ridge"
"2015-07-13 11:33:36",3,587,448.27450744,1.86184234,0.31808117,6.5935412,2.77353308,0,18.6651755,318.15177941,0.02385705,294.18167743,97.06,1.72914823,3.41676448,1.17999021,1.85528838,-0.12965758,-0.12945146,-0.02228622,-0.05445107,0.01095357,0.06024952,0.00573594,220.30363824,0.01894481,9999000,0.00056224,1.26536787,2015-07-13 11:33:36,"Post-drought","Valley"
"2015-07-13 11:46:55",8,589,574.02031359,1.81106208,0.31645117,5.38253492,2.880073,0,18.66517722,318.15141479,0.02499134,294.42683802,97.67,5.12593047,11.3208439,-0.76070124,-1.71790349,-0.16971182,-0.16970994,-0.00961439,-0.00961409,0.03984333,0.14522812,0.00659075,235.92466257,0.01717636,2671.55621563,0.00093045,9999,2015-07-13 11:46:55,"Post-drought","Slope"
"2015-07-13 12:13:19",2,588,711.06850113,1.7978039,0.3126757,4.38559537,2.87325068,0,18.66572902,318.14916181,0.02505164,294.62130778,97.72,8.47465124,21.90482073,-0.97740453,-2.37754668,-0.2474854,-1.46833847,-0.01583287,-0.03208082,0.13325418,0.15083264,0.01592733,285.83220822,0.02817393,1268.8435206,0.00109837,2.31309055,2015-07-13 12:13:19,"Post-drought","Slope"
"2015-07-13 12:26:37",1,590,435.64211267,1.82817949,0.31939668,38.28929787,2.80029808,0,18.6652245,318.158699,0.02560636,294.66969796,98.58,0.62497216,0.64113568,-0.26226696,-0.42640657,0.03314422,0.07367734,0.030637,0.66740759,0.00649897,11.8763954,0.00424915,1175.21299083,0.02586447,13164.37989382,0.00251681,0.09454482,2015-07-13 12:26:37,"Post-drought","Ridge"
"2015-07-13 12:40:02",4,586,450.07187161,1.8061917,0.31809467,22.21913453,2.8423815,0,18.66500346,318.15139018,0.02465663,294.93424198,97.79,1.24969827,1.78851312,-0.86651547,-0.87352267,0.17791891,0.1780369,-0.06686855,-0.0669017,0.00379353,1.02705112,0.00283035,2436.98287158,0.00865984,4811.1027348,0.00073273,1.98214198,2015-07-13 12:40:02,"Post-drought","Ridge"
"2015-07-13 12:53:19",5,588,604.41770508,1.76804736,0.31483088,14.8308367,2.92629532,0,18.665026,318.15146576,0.02534109,295.00592486,98.09,4.95243931,15.50064221,-1.5548399,-6.10210281,-0.17879152,-0.48009372,-0.04773884,-0.04801561,0.02646391,0.09640025,0.01031218,102.07414456,0.02342036,2134.44937135,0.00113167,1.02827146,2015-07-13 12:53:19,"Post-drought","Slope"
"2015-07-13 13:06:35",6,592,437.89628217,1.87249345,0.31986741,12.00689421,2.77944956,0,18.66523719,318.14965253,0.02353225,294.54855264,97.82,1.51035139,2.0323302,1.25120081,2.54061965,-0.04709777,-0.19119376,-0.00744487,-0.00019718,0.0082497,0.22404522,0.01368335,86.90182749,0.02859378,8981.70220152,0.00111204,2.02575665,2015-07-13 13:06:35,"Post-drought","Valley"
"2015-07-13 13:20:00",7,588,466.1916151,1.81107306,0.31913154,8.79090145,2.83600132,0,18.66508685,318.1505709,0.02543609,294.86236067,97.34,1.77779804,2.71228291,-0.82071685,-1.19729823,-0.04192687,-0.04182684,-0.01890244,-0.12622181,0.0116999,0.09102492,0.0054087,396.28292526,0.01278511,942141.51537496,0.00050035,0.29240701,2015-07-13 13:20:00,"Post-drought","Ridge"
"2015-07-13 13:33:19",3,588,447.18734593,1.86173692,0.31989774,6.80641567,2.76586264,0,18.66504759,318.14894586,0.02363406,294.79027974,97.02,1.72139889,3.25777471,1.24219586,1.651843,-0.10912763,-0.41270591,-0.02339219,-0.02349754,0.00636642,0.03510008,0.00298409,444.41806,0.00962741,929.78185009,0.00038476,7.66959918,2015-07-13 13:33:19,"Post-drought","Valley"
"2015-07-13 13:46:40",8,587,569.32979717,1.81146628,0.31573761,6.20362763,2.84064107,0,18.66503359,318.15045529,0.02447986,295.00592486,98.01,5.19443595,11.2754649,-0.76163477,-1.55086732,-0.18998743,-0.19014777,0.00649799,0.00650184,0.02680206,0.07868239,0.00386638,146.47945721,0.01169302,31582.85466581,0.00088346,31.46234523,2015-07-13 13:46:40,"Post-drought","Slope"
"2015-07-13 14:13:07",2,584,666.56681685,1.80528937,0.3134098,4.58660177,2.70150995,0,18.6657688,318.14673298,0.022569,295.02977526,97.56,7.79649312,22.80968677,-0.88491639,-3.28504912,-0.13199913,-0.13162502,-0.01871491,-0.01879086,0.07464899,0.05409779,0.01056973,59.76414335,0.01582883,9999000,0.00069501,5.06854395,2015-07-13 14:13:07,"Post-drought","Slope"
"2015-07-13 14:26:25",1,586,420.50529934,1.82872064,0.31918376,34.13592966,2.57499298,0,18.66531364,318.15281165,0.02254406,294.93424198,98.85,0.53997902,1.1791865,-0.21595105,-0.36582896,0.06052337,0.06058609,0.01710136,1.12287854,0.00180771,0.70513831,0.00063843,1029.24489586,0.00535672,1369535.76285401,0.00081702,0.46692298,2015-07-13 14:26:25,"Post-drought","Ridge"
"2015-07-14 16:10:05",2,589,682.46529719,1.79807886,0.18382618,7.16364976,3.21303309,0,18.664987,321.42548809,0.02837188,294.86236067,98.04,7.04033123,9.66755885,-0.63242832,-2.08148417,0.16304373,0.29305699,-0.06553021,-0.09050852,0.0145796,1.97065743,0.00301108,886.29896626,0.00555274,13130.1549219,0.00019028,2.12510488,2015-07-14 16:10:05,"Post-drought","Slope"
"2015-07-14 16:23:24",3,591,463.86917544,1.87134593,0.30902227,5.51479318,3.0097456,0,18.6650452,319.37196695,0.02684737,294.42683802,97.12,1.8351382,4.76166902,1.27145438,3.07535654,4.39884548,20.88965803,-0.01257369,-0.02263755,0.00334667,0.34827319,0.00213467,375.21995531,0.17354884,289.99557906,0.00131588,3.24555957,2015-07-14 16:23:24,"Post-drought","Valley"
"2015-07-14 16:36:46",5,588,580.00159641,1.79117143,0.34134429,7.59747579,2.90598136,0,18.66489656,318.11067973,0.02532267,294.54855264,97.94,5.07640075,12.52782866,-1.65175661,-5.46451972,-0.05645117,-0.05638835,0.03221893,0.0323324,0.07763068,0.20101279,0.03328933,196.47113939,0.02808603,7394.82218172,0.0012454,2.84742183,2015-07-14 16:36:46,"Post-drought","Slope"
"2015-07-14 16:50:02",6,592,443.21769839,1.86254217,0.33194755,8.27200061,2.86302841,0,18.66533728,318.15063276,0.02540869,294.05821947,97.78,0.98935456,1.67360578,0.65423711,4.12418507,-0.16574361,-0.8403645,-0.0012523,-0.00125093,0.01097616,0.55214031,0.02016468,135.43693472,0.02503514,1591.20583348,0.00072622,2.95073987,2015-07-14 16:50:02,"Post-drought","Valley"
"2015-07-14 17:20:24",2,586,683.95251629,1.81348014,0.31568565,5.793133,2.87392665,0,18.66576165,318.15299088,0.02517401,294.18167743,97.7,9.82703762,23.35946864,-1.16652259,-3.09798554,-0.21043825,-0.18308718,-0.03360182,-0.0337345,0.09830579,0.04317788,0.01343534,57.11637589,0.01860584,2330.77381069,0.00072495,1.63018377,2015-07-14 17:20:24,"Post-drought","Slope"
"2015-07-14 17:33:42",3,588,474.35327772,1.8716307,0.31771624,5.2543327,2.93047614,0,18.66515697,318.15506959,0.02601504,293.9092863,96.79,1.8479236,3.21954839,0.98188724,2.4245918,-0.18565437,-0.18538039,-0.00819954,-0.08014572,0.01151547,0.0371914,0.01034421,55.82895678,0.02089849,1466.41928588,0.00056109,0.85423468,2015-07-14 17:33:42,"Post-drought","Valley"
"2015-07-14 17:47:02",5,589,610.08594422,1.77556719,0.31333034,7.25164841,2.94224489,0,18.66499574,318.15033787,0.02623279,294.05821947,97.88,6.70140895,17.45180813,-2.05497128,-6.43346043,-0.23892592,-0.39462632,0.01694096,0.06007378,0.05456506,0.10323761,0.02036036,103.57001453,0.01341413,3907.94600799,0.00067071,1.25076347,2015-07-14 17:47:02,"Post-drought","Slope"
"2015-07-14 18:00:18",6,593,459.14297122,1.86520217,0.31453908,7.75415936,2.94672421,0,18.66534567,318.14997611,0.02654721,293.70936119,97.82,1.51764904,2.0759715,0.56441744,2.67858628,0.16565632,0.16562544,-0.02304329,-0.02305941,0.00259913,0.10264367,0.00551722,95.6887165,0.00942748,592.93246429,0.00042491,0.93099423,2015-07-14 18:00:18,"Post-drought","Valley"
"2015-07-14 18:30:39",2,588,723.5453106,1.81406235,0.30992226,5.00396965,2.87708371,0,18.66573733,318.15016712,0.02547595,293.58361544,97.31,8.27781001,21.25312525,-1.00764222,-2.8134455,-0.20347724,-0.20554325,-0.03377711,-0.05302704,0.0150162,0.29947166,0.0020755,329.40517853,0.00310083,367532.8744381,0.00014135,2.70090399,2015-07-14 18:30:39,"Post-drought","Slope"
"2015-07-14 18:43:58",3,589,465.47805827,1.88068167,0.31537489,4.45022623,2.86269764,0,18.66529569,318.15238147,0.02568088,293.07439098,96.58,1.6931134,3.06824051,1.0725486,2.45898791,0.0114485,-1.16761086,-0.00172579,-0.0017213,0.00192467,0.12476245,0.00183382,160.85550485,0.00345636,1699.1922951,0.00011304,1.72267579,2015-07-14 18:43:58,"Post-drought","Valley"
"2015-07-14 18:57:18",5,588,577.80058318,1.79885027,0.31215962,6.32512532,2.85247247,0,18.66493496,318.14824696,0.0256225,293.20264679,97.6,4.73524746,9.80987753,-1.4319078,-3.32733394,-0.13667042,-0.13649488,0.03263113,0.06565382,0.02441053,0.08153041,0.00922115,149.64832587,0.01356258,1681.58207779,0.00051225,0.77648346,2015-07-14 18:57:18,"Post-drought","Slope"
"2015-07-14 19:10:34",6,593,455.54370092,1.86554002,0.31357264,6.67220666,2.88113402,0,18.66530899,318.1474591,0.02596803,292.65960532,97.41,1.37521995,2.89555571,0.47614612,1.20679103,-0.12741535,-0.12738799,-0.02108433,-0.0271274,0.00876094,0.04237975,0.00422175,138.69926023,0.01514885,2970.31911679,0.00022003,4.36880237,2015-07-14 19:10:34,"Post-drought","Valley"
"2015-07-14 19:40:56",2,586,736.74906022,1.7996157,0.31025057,4.22473385,2.83495392,0,18.66571147,318.15687969,0.0252864,292.71182254,96.9,7.83190818,17.80020885,-0.96439162,-2.13211699,-0.19085941,-0.80466061,-0.02577864,-0.06289453,0.02979298,0.1047818,0.00374406,157.30082672,0.00916819,1359.59718273,0.0002939,0.66723175,2015-07-14 19:40:56,"Post-drought","Slope"
"2015-07-14 19:54:14",3,589,457.88298542,1.86116796,0.31527852,3.68432542,2.80956464,0,18.66523065,318.14890075,0.02530212,292.42329885,96.52,1.5875864,3.01901134,0.7499765,2.48195141,-0.1406982,-0.14098923,-0.00339006,-0.337984,0.00440004,0.03980226,0.00414337,83.2101388,0.0077066,197697.56355948,0.00033479,0.57515714,2015-07-14 19:54:14,"Post-drought","Valley"
"2015-07-14 20:07:34",5,588,565.16239447,1.78505913,0.31225124,5.18456506,2.7997929,0,18.66512147,318.14921735,0.02509726,292.42329885,97.11,4.77791052,10.50656541,-1.48432228,-3.54304934,-0.19901074,-0.90981974,0.02955177,0.03924948,0.01625143,0.06286114,0.00567364,68.77650072,0.03675164,2286.02195108,0.00162295,2.60769887,2015-07-14 20:07:34,"Post-drought","Slope"
